Employee_ID,Department,Gender,Age,Salary,Training_Hours,Performance_Rating,Overtime_Ratio,Status,Hire_Date
EMP2402,Marketing,Non-binary,50,90000,23,2.6,0.15,Resigned,2020-02-08
EMP2403,Product,Male,46,110000,28,2.6,0.39,Active,2018-01-07
EMP2404,Product,Non-binary,24,120000,33,2.5,0.24,Active,2021-11-21
EMP2405,Engineering,Male,36,150000,22,2.6,0.0,Active,2020-12-21
EMP2406,Product,Non-binary,50,150000,21,1.6,0.12,Active,2018-10-09
EMP2407,Marketing,Female,50,130000,42,4.9,0.37,Resigned,2019-07-14
EMP2408,Product,Male,57,120000,39,4.5,0.1,Active,2015-10-05
EMP2409,Engineering,Non-binary,51,150000,36,2.9,0.2,Active,2023-08-27
EMP2410,HR,Female,32,120000,35,4.2,0.27,Active,2021-12-04
EMP2411,Marketing,Non-binary,45,70000,12,1.2,0.04,Active,2022-02-05
EMP2412,Engineering,Non-binary,60,70000,24,2.6,0.03,Resigned,2015-06-05
EMP2413,Product,Male,44,120000,11,0.2,0.49,Resigned,2024-10-17
EMP2414,HR,Female,51,130000,15,1.5,0.27,Active,2021-07-10
EMP2415,HR,Non-binary,44,70000,48,4.6,0.3,Resigned,2023-07-17
EMP2416,Marketing,Male,48,90000,20,1.9,0.09,Resigned,2020-12-03
EMP2417,Marketing,Male,60,150000,15,1.8,0.32,Resigned,2020-11-26
EMP2418,Engineering,Female,45,100000,36,3.1,0.18,Active,2018-12-07
EMP2419,Engineering,Female,38,100000,46,4.7,0.33,Active,2022-01-11
EMP2420,Engineering,Female,54,100000,49,5.0,0.24,Active,2017-03-11
EMP2421,Engineering,Male,59,70000,48,5.0,0.29,Active,2022-12-18
EMP2422,Product,Male,35,120000,17,1.6,0.46,Resigned,2015-01-16
EMP2423,Sales,Male,48,70000,19,2.8,0.35,Active,2017-07-09
EMP2424,Product,Male,38,150000,17,0.9,0.1,Resigned,2021-09-26
EMP2425,Product,Male,22,120000,42,3.7,0.04,Active,2019-07-21
EMP2426,Product,Non-binary,55,70000,46,5.0,0.31,Active,2020-12-03
EMP2427,HR,Female,32,90000,20,2.4,0.02,Resigned,2017-08-10
EMP2428,HR,Male,23,140000,17,1.4,0.26,Active,2022-02-19
EMP2429,Marketing,Female,41,110000,17,0.8,0.23,Resigned,2020-06-26
EMP2430,Marketing,Male,42,140000,17,1.9,0.49,Active,2025-02-05
EMP2431,Marketing,Non-binary,46,90000,31,3.6,0.27,Resigned,2025-03-02
EMP2432,Engineering,Male,23,150000,10,1.6,0.41,Active,2016-05-16
EMP2433,Product,Non-binary,57,100000,44,4.7,0.04,Active,2018-03-15
EMP2434,Marketing,Male,55,130000,15,0.8,0.38,Active,2016-04-15
EMP2435,Marketing,Male,38,70000,50,5.0,0.17,Resigned,2022-02-12
EMP2436,Marketing,Male,53,130000,39,3.5,0.07,Active,2016-03-08
EMP2437,Marketing,Male,31,90000,34,2.5,0.34,Active,2020-09-08
EMP2438,Engineering,Female,24,120000,23,2.3,0.44,Resigned,2022-11-28
EMP2439,HR,Non-binary,24,130000,50,5.0,0.12,Resigned,2016-10-22
EMP2440,Engineering,Non-binary,29,150000,45,4.5,0.47,Active,2018-09-23
EMP2441,Engineering,Female,34,90000,21,2.6,0.34,Resigned,2019-01-09
EMP2442,Marketing,Non-binary,39,110000,46,3.9,0.27,Resigned,2021-11-20
EMP2443,Sales,Male,33,130000,34,3.5,0.38,Resigned,2019-02-12
EMP2444,HR,Male,55,110000,43,4.8,0.4,Active,2020-02-22
EMP2445,Engineering,Female,43,100000,32,3.6,0.18,Active,2017-05-23
EMP2446,Sales,Male,35,70000,12,1.0,0.09,Resigned,2017-10-08
EMP2447,Sales,Female,46,150000,21,1.6,0.31,Active,2018-09-26
EMP2448,Sales,Male,31,70000,41,4.3,0.17,Active,2025-02-25
EMP2449,Engineering,Female,52,80000,12,1.3,0.36,Active,2020-10-04
EMP2450,Product,Female,53,90000,18,0.9,0.32,Active,2020-06-13
EMP2451,Sales,Non-binary,24,120000,16,1.8,0.08,Active,2017-10-19
EMP2452,Marketing,Non-binary,25,90000,41,4.9,0.37,Active,2021-01-01
EMP2453,Marketing,Male,60,130000,36,3.7,0.23,Resigned,2017-05-20
EMP2454,Engineering,Male,50,80000,18,2.4,0.05,Active,2017-11-04
EMP2455,Product,Female,33,90000,36,2.9,0.38,Active,2019-02-12
EMP2456,Sales,Female,45,80000,22,1.4,0.24,Active,2025-12-20
EMP2457,Sales,Non-binary,27,140000,43,4.7,0.48,Active,2015-06-28
EMP2458,Sales,Non-binary,52,70000,45,5.0,0.07,Resigned,2018-09-04
EMP2459,HR,Non-binary,44,130000,45,5.0,0.13,Active,2020-08-20
EMP2460,Marketing,Male,25,150000,20,2.8,0.03,Active,2025-08-28
EMP2461,Product,Female,38,150000,46,5.0,0.32,Resigned,2025-04-07
EMP2462,Marketing,Male,27,130000,48,4.4,0.38,Active,2024-06-22
EMP2463,HR,Female,48,80000,21,1.7,0.12,Active,2018-01-20
EMP2464,Engineering,Male,48,150000,42,4.6,0.1,Active,2016-09-20
EMP2465,HR,Male,59,70000,16,0.8,0.03,Active,2017-02-13
EMP2466,Sales,Male,45,70000,44,4.0,0.45,Resigned,2024-01-15
EMP2467,Product,Non-binary,49,120000,29,3.6,0.48,Active,2023-02-02
EMP2468,Product,Female,57,80000,24,3.2,0.18,Active,2019-10-02
EMP2469,Engineering,Non-binary,58,140000,41,4.6,0.1,Active,2024-08-12
EMP2470,Product,Male,43,150000,39,3.4,0.01,Resigned,2025-11-11
EMP2471,HR,Non-binary,51,70000,23,2.1,0.46,Active,2015-05-19
EMP2472,Marketing,Male,47,150000,14,2.0,0.32,Active,2023-11-01
EMP2473,Marketing,Male,32,100000,12,1.9,0.19,Resigned,2024-05-14
EMP2474,Product,Female,57,130000,50,5.0,0.44,Active,2023-08-01
EMP2475,Product,Female,43,100000,23,2.8,0.12,Active,2023-11-17
EMP2476,Engineering,Female,23,80000,25,3.4,0.22,Active,2025-08-02
EMP2477,HR,Female,22,100000,16,1.3,0.25,Active,2019-11-28
EMP2478,HR,Female,25,70000,34,3.6,0.11,Active,2021-08-03
EMP2479,Marketing,Male,27,70000,38,3.2,0.4,Resigned,2017-01-08
EMP2480,Marketing,Non-binary,40,70000,35,4.5,0.06,Active,2020-09-14
EMP2481,Product,Non-binary,60,130000,31,2.7,0.22,Resigned,2020-09-01
EMP2482,Product,Female,26,80000,32,3.1,0.38,Active,2025-12-21
EMP2483,Sales,Male,41,110000,32,3.7,0.48,Resigned,2015-09-19
EMP2484,HR,Non-binary,26,120000,34,4.2,0.5,Active,2024-08-11
EMP2485,Product,Male,41,120000,49,5.0,0.48,Active,2019-03-01
EMP2486,Marketing,Female,58,70000,26,2.6,0.05,Active,2025-09-19
EMP2487,Product,Male,23,120000,49,4.0,0.09,Active,2023-12-27
EMP2488,Marketing,Female,51,150000,15,1.2,0.35,Active,2024-03-02
EMP2489,HR,Male,36,120000,19,1.6,0.31,Active,2015-01-22
EMP2490,Product,Non-binary,27,140000,36,4.3,0.18,Active,2015-02-08
EMP2491,Marketing,Female,50,90000,27,3.4,0.05,Active,2023-08-08
EMP2492,Product,Female,23,80000,46,4.3,0.13,Active,2022-04-13
EMP2493,Marketing,Male,58,90000,49,4.0,0.45,Active,2017-02-21
EMP2494,Engineering,Non-binary,33,140000,21,2.3,0.14,Resigned,2016-02-12
EMP2495,HR,Non-binary,57,130000,11,1.7,0.47,Active,2021-07-18
EMP2496,Marketing,Female,48,150000,12,1.4,0.48,Active,2022-08-19
EMP2497,Marketing,Female,41,110000,33,4.1,0.5,Active,2023-06-06
EMP2498,Sales,Female,51,90000,13,0.9,0.29,Active,2021-05-15
EMP2499,Product,Non-binary,43,110000,12,1.7,0.07,Active,2021-08-08
EMP2500,Engineering,Male,53,120000,47,5.0,0.25,Resigned,2017-11-09
EMP2501,Engineering,Non-binary,26,100000,39,4.4,0.49,Active,2024-08-08
EMP2502,Product,Female,35,70000,26,2.8,0.34,Active,2020-03-21
EMP2503,Marketing,Female,31,80000,40,4.6,0.06,Active,2016-10-04
EMP2504,HR,Female,59,70000,20,1.8,0.42,Active,2024-07-24
EMP2505,Product,Male,32,130000,37,3.6,0.37,Resigned,2015-07-28
EMP2506,Sales,Non-binary,44,140000,27,3.1,0.24,Active,2021-03-08
EMP2507,Marketing,Male,22,80000,12,0.9,0.18,Resigned,2021-02-18
EMP2508,Marketing,Male,53,140000,21,2.4,0.39,Resigned,2020-05-25
EMP2509,Engineering,Male,57,90000,13,1.4,0.35,Resigned,2025-04-27
EMP2510,HR,Non-binary,35,70000,36,3.3,0.09,Resigned,2025-03-04
EMP2511,Sales,Female,37,140000,24,2.6,0.4,Active,2019-11-03
EMP2512,HR,Male,39,100000,17,1.9,0.14,Active,2021-03-14
EMP2513,HR,Male,37,120000,17,1.3,0.03,Active,2016-02-27
EMP2514,Sales,Male,43,90000,50,5.0,0.44,Active,2022-03-17
EMP2515,HR,Male,49,70000,45,5.0,0.05,Active,2015-09-03
EMP2516,Sales,Female,42,140000,26,1.8,0.08,Active,2020-06-13
EMP2517,Engineering,Non-binary,23,70000,48,5.0,0.36,Active,2019-05-27
EMP2518,HR,Non-binary,32,110000,12,0.5,0.43,Active,2025-05-04
EMP2519,Engineering,Non-binary,46,140000,18,1.9,0.25,Active,2021-11-28
EMP2520,Marketing,Non-binary,37,120000,28,3.3,0.35,Resigned,2021-02-18
EMP2521,Engineering,Female,24,70000,26,2.0,0.36,Active,2022-06-09
EMP2522,Sales,Female,45,130000,27,2.8,0.24,Active,2019-11-19
EMP2523,Product,Male,49,110000,44,3.9,0.1,Resigned,2018-07-24
EMP2524,Engineering,Male,27,110000,12,1.2,0.08,Active,2024-06-16
EMP2525,Engineering,Non-binary,49,130000,17,2.0,0.22,Active,2022-06-06
EMP2526,Engineering,Female,27,120000,21,3.0,0.04,Active,2023-06-06
EMP2527,Sales,Female,36,70000,50,5.0,0.44,Active,2022-04-17
EMP2528,Product,Male,23,140000,33,2.5,0.07,Active,2024-08-04
EMP2529,Marketing,Male,32,120000,19,2.0,0.39,Active,2023-04-01
EMP2530,HR,Female,32,140000,22,1.7,0.3,Active,2023-07-01
EMP2531,Marketing,Male,49,130000,27,3.5,0.22,Resigned,2025-12-17
EMP2532,HR,Female,28,130000,28,3.7,0.13,Resigned,2023-08-27
EMP2533,Sales,Non-binary,30,130000,40,3.1,0.35,Resigned,2018-02-19
EMP2534,Product,Male,24,140000,11,0.5,0.45,Resigned,2020-11-06
EMP2535,Product,Female,60,140000,10,0.3,0.0,Active,2021-10-03
EMP2536,Product,Non-binary,58,70000,21,3.0,0.18,Active,2016-10-19
EMP2537,Engineering,Non-binary,27,100000,38,4.3,0.17,Resigned,2024-07-23
EMP2538,Product,Female,57,120000,36,3.4,0.45,Active,2018-06-24
EMP2539,HR,Non-binary,56,130000,16,0.7,0.43,Active,2018-11-25
EMP2540,Product,Male,57,100000,45,3.6,0.25,Active,2024-12-02
EMP2541,Marketing,Male,27,130000,29,3.1,0.41,Active,2019-11-27
EMP2542,HR,Female,58,80000,23,2.4,0.49,Active,2017-12-24
EMP2543,Engineering,Non-binary,24,70000,24,2.0,0.05,Resigned,2020-03-03
EMP2544,Product,Non-binary,59,90000,38,4.4,0.02,Active,2016-11-03
EMP2545,Engineering,Male,33,150000,28,3.6,0.1,Resigned,2016-12-21
EMP2546,Engineering,Non-binary,35,80000,21,3.1,0.05,Active,2017-04-13
EMP2547,HR,Non-binary,29,140000,34,3.7,0.16,Active,2022-10-11
EMP2548,Sales,Non-binary,24,130000,44,4.8,0.01,Active,2015-04-26
EMP2549,Marketing,Female,35,150000,18,1.1,0.37,Active,2018-07-10
EMP2550,Sales,Female,41,70000,35,3.8,0.35,Active,2021-08-23
EMP2551,Marketing,Non-binary,49,150000,26,2.3,0.24,Resigned,2023-01-20
EMP2552,HR,Female,48,70000,37,3.9,0.28,Active,2023-04-06
EMP2553,Engineering,Female,56,110000,32,2.5,0.46,Active,2021-01-14
EMP2554,Marketing,Non-binary,41,80000,13,0.8,0.18,Active,2015-03-22
EMP2555,HR,Non-binary,22,80000,15,2.0,0.23,Active,2023-08-23
EMP2556,Engineering,Non-binary,31,100000,45,5.0,0.18,Resigned,2018-07-14
EMP2557,Engineering,Female,53,100000,15,1.6,0.48,Active,2022-02-22
EMP2558,Product,Female,42,140000,12,0.3,0.15,Active,2023-09-18
EMP2559,HR,Non-binary,28,120000,10,1.4,0.03,Active,2025-05-21
EMP2560,Marketing,Non-binary,42,110000,41,4.6,0.34,Resigned,2025-04-24
EMP2561,HR,Male,55,70000,40,4.5,0.15,Active,2016-04-05
EMP2562,Product,Female,46,80000,30,3.4,0.27,Active,2015-03-11
EMP2563,HR,Non-binary,37,70000,25,3.3,0.18,Active,2021-07-21
EMP2564,Sales,Non-binary,26,110000,24,3.1,0.19,Active,2020-10-07
EMP2565,HR,Female,44,120000,16,1.3,0.27,Active,2020-12-18
EMP2566,Engineering,Female,38,100000,28,2.1,0.12,Resigned,2025-02-06
EMP2567,Engineering,Male,56,90000,23,2.8,0.2,Active,2015-11-20
EMP2568,Product,Non-binary,22,110000,35,3.1,0.4,Active,2022-08-21
EMP2569,Marketing,Male,56,130000,42,4.3,0.05,Active,2020-06-02
EMP2570,HR,Female,54,140000,19,2.4,0.26,Active,2022-03-11
EMP2571,HR,Non-binary,39,90000,38,3.6,0.5,Resigned,2020-03-14
EMP2572,Marketing,Non-binary,57,100000,24,1.4,0.21,Active,2016-10-07
EMP2573,HR,Female,43,150000,39,4.1,0.25,Active,2017-09-28
EMP2574,Engineering,Female,56,140000,18,1.9,0.24,Active,2018-01-24
EMP2575,Engineering,Non-binary,49,110000,20,1.9,0.41,Active,2024-10-12
EMP2576,Sales,Male,36,90000,13,1.2,0.24,Resigned,2015-11-25
EMP2577,Sales,Non-binary,37,150000,11,1.0,0.38,Active,2015-02-26
EMP2578,HR,Female,30,100000,49,5.0,0.43,Resigned,2025-11-19
EMP2579,Marketing,Male,28,110000,27,1.7,0.48,Active,2024-03-03
EMP2580,Product,Female,46,90000,48,5.0,0.44,Active,2019-09-23
EMP2581,Marketing,Male,45,150000,32,3.5,0.07,Active,2020-05-19
EMP2582,Product,Non-binary,37,150000,49,5.0,0.45,Active,2017-06-04
EMP2583,HR,Male,46,70000,20,2.1,0.5,Resigned,2021-03-02
EMP2584,Marketing,Male,30,150000,21,2.1,0.04,Active,2015-04-19
EMP2585,Marketing,Non-binary,25,120000,32,3.1,0.47,Active,2015-12-15
EMP2586,Engineering,Non-binary,48,90000,31,3.7,0.36,Resigned,2017-10-04
EMP2587,Product,Male,37,110000,18,2.1,0.11,Active,2016-10-06
EMP2588,Sales,Non-binary,25,110000,24,1.8,0.32,Active,2016-12-17
EMP2589,Product,Male,56,130000,26,1.6,0.22,Active,2025-07-21
EMP2590,Sales,Non-binary,49,80000,29,3.5,0.13,Resigned,2018-10-08
EMP2591,Engineering,Non-binary,33,110000,18,1.1,0.16,Active,2016-02-08
EMP2592,HR,Non-binary,24,80000,10,1.4,0.35,Active,2023-12-28
EMP2593,Sales,Male,49,100000,33,4.1,0.36,Active,2020-01-07
EMP2594,Sales,Male,44,140000,42,3.9,0.02,Resigned,2018-07-11
EMP2595,Engineering,Non-binary,48,120000,19,1.2,0.11,Active,2015-12-14
EMP2596,Sales,Male,51,150000,32,2.5,0.38,Active,2019-08-24
EMP2597,Product,Female,60,70000,44,4.6,0.25,Active,2019-12-14
EMP2598,Marketing,Male,42,130000,18,1.5,0.31,Active,2016-11-08
EMP2599,Marketing,Female,26,110000,49,5.0,0.5,Resigned,2016-04-17
EMP2600,Sales,Male,51,140000,14,1.7,0.41,Active,2023-12-14
EMP2601,Product,Female,48,100000,38,3.0,0.2,Resigned,2016-02-23
EMP2602,HR,Female,38,130000,28,2.1,0.06,Resigned,2024-12-14
EMP2603,Product,Female,43,80000,11,0.4,0.35,Resigned,2017-11-12
EMP2604,Marketing,Non-binary,41,90000,15,2.0,0.33,Active,2017-12-13
EMP2605,Marketing,Non-binary,57,120000,39,4.1,0.22,Resigned,2017-06-15
EMP2606,Marketing,Female,27,120000,37,3.9,0.21,Active,2024-04-25
EMP2607,HR,Female,56,140000,27,2.2,0.14,Active,2025-10-05
EMP2608,HR,Female,54,110000,19,2.1,0.26,Resigned,2017-02-16
EMP2609,Sales,Non-binary,49,130000,38,2.8,0.03,Active,2016-10-10
EMP2610,Product,Female,26,90000,21,1.2,0.13,Resigned,2016-04-06
EMP2611,Engineering,Female,43,90000,21,2.1,0.22,Resigned,2025-12-25
EMP2612,Marketing,Non-binary,24,100000,19,1.8,0.39,Active,2017-01-21
EMP2613,HR,Male,47,100000,23,2.3,0.27,Active,2018-09-10
EMP2614,Marketing,Female,60,140000,10,1.0,0.39,Resigned,2018-07-23
EMP2615,Engineering,Male,40,80000,11,0.8,0.37,Active,2017-08-11
EMP2616,Product,Female,56,130000,41,3.3,0.16,Active,2015-01-27
EMP2617,Engineering,Female,59,130000,43,3.6,0.18,Active,2018-11-16
EMP2618,Sales,Non-binary,33,120000,15,0.7,0.36,Active,2018-09-28
EMP2619,Marketing,Female,50,120000,32,3.1,0.16,Active,2015-04-11
EMP2620,Marketing,Male,31,100000,34,4.3,0.22,Active,2024-03-06
EMP2621,HR,Male,32,90000,27,1.8,0.24,Active,2021-11-23
EMP2622,Sales,Female,28,150000,10,0.5,0.39,Active,2019-09-13
EMP2623,Marketing,Female,32,150000,24,3.0,0.04,Active,2025-10-24
EMP2624,HR,Female,26,110000,40,4.9,0.29,Active,2022-12-26
EMP2625,Sales,Male,32,90000,43,4.7,0.48,Active,2020-02-11
EMP2626,Engineering,Non-binary,52,70000,50,4.5,0.18,Resigned,2019-11-06
EMP2627,HR,Non-binary,31,130000,40,4.5,0.16,Resigned,2021-07-18
EMP2628,Product,Non-binary,41,110000,15,0.8,0.4,Active,2025-03-12
EMP2629,Marketing,Non-binary,58,80000,48,5.0,0.28,Active,2016-10-03
EMP2630,Product,Female,29,140000,50,4.9,0.45,Active,2023-11-17
EMP2631,Marketing,Female,53,70000,22,1.4,0.17,Active,2018-12-15
EMP2632,Engineering,Male,30,130000,26,2.5,0.31,Resigned,2021-01-08
EMP2633,Engineering,Non-binary,52,110000,42,4.2,0.41,Resigned,2019-04-08
EMP2634,Marketing,Non-binary,55,130000,26,3.0,0.07,Active,2017-02-08
EMP2635,Product,Non-binary,59,80000,24,3.4,0.28,Active,2020-06-11
EMP2636,Engineering,Female,36,80000,43,3.9,0.06,Resigned,2017-04-03
EMP2637,Sales,Female,23,70000,26,3.3,0.23,Active,2020-09-22
EMP2638,Marketing,Female,23,80000,39,4.4,0.43,Active,2018-11-25
EMP2639,HR,Female,24,130000,34,3.4,0.12,Active,2025-09-06
EMP2640,Product,Non-binary,29,150000,23,2.9,0.19,Active,2017-06-23
EMP2641,Sales,Male,29,130000,39,3.9,0.12,Active,2016-02-04
EMP2642,Engineering,Non-binary,51,90000,24,3.3,0.31,Active,2015-07-12
EMP2643,Sales,Male,32,120000,16,2.5,0.39,Resigned,2020-10-17
EMP2644,Engineering,Non-binary,32,100000,41,3.8,0.1,Active,2015-02-20
EMP2645,Sales,Male,35,140000,36,4.2,0.15,Active,2023-08-19
EMP2646,Engineering,Non-binary,52,140000,27,3.3,0.08,Active,2023-07-25
EMP2647,Marketing,Non-binary,31,70000,15,1.1,0.18,Active,2018-03-20
EMP2648,Product,Female,23,110000,41,3.1,0.26,Active,2020-01-27
EMP2649,HR,Female,54,90000,31,3.2,0.17,Active,2022-04-26
EMP2650,Engineering,Male,57,150000,33,2.8,0.06,Active,2019-05-19
EMP2651,Engineering,Female,49,140000,40,4.8,0.24,Active,2019-07-20
EMP2652,Product,Non-binary,51,150000,28,2.9,0.3,Resigned,2020-09-24
EMP2653,HR,Non-binary,57,130000,15,1.0,0.11,Active,2016-10-24
EMP2654,Product,Male,38,150000,30,3.9,0.28,Resigned,2017-10-18
EMP2655,Product,Male,57,120000,42,3.9,0.27,Active,2020-09-13
EMP2656,Engineering,Male,53,110000,36,3.4,0.32,Active,2018-02-27
EMP2657,Engineering,Non-binary,24,120000,10,0.7,0.38,Resigned,2024-02-16
EMP2658,Engineering,Male,51,70000,34,4.0,0.46,Active,2025-05-19
EMP2659,Sales,Female,37,150000,32,4.2,0.45,Active,2025-10-18
EMP2660,Engineering,Non-binary,45,90000,32,3.9,0.02,Active,2018-08-28
EMP2661,Marketing,Female,31,130000,25,3.2,0.06,Active,2022-08-23
EMP2662,Marketing,Non-binary,49,100000,37,3.7,0.14,Active,2015-06-12
EMP2663,Engineering,Non-binary,25,100000,29,2.7,0.37,Active,2019-06-26
EMP2664,Engineering,Non-binary,48,100000,36,3.5,0.04,Resigned,2021-01-26
EMP2665,HR,Non-binary,44,130000,18,1.5,0.5,Active,2023-02-25
EMP2666,Marketing,Male,45,70000,50,5.0,0.32,Active,2024-01-28
EMP2667,HR,Non-binary,32,120000,38,3.4,0.41,Resigned,2020-06-14
EMP2668,HR,Male,54,90000,45,4.7,0.17,Active,2023-04-27
EMP2669,Product,Non-binary,58,80000,12,1.7,0.22,Active,2019-03-01
EMP2670,Engineering,Female,47,120000,11,1.1,0.18,Resigned,2021-10-23
EMP2671,Product,Non-binary,51,150000,10,0.3,0.07,Active,2020-06-08
EMP2672,Engineering,Non-binary,45,70000,32,3.8,0.44,Active,2016-07-11
EMP2673,Marketing,Male,34,70000,33,4.2,0.27,Active,2015-04-13
EMP2674,Marketing,Male,27,140000,41,4.3,0.01,Active,2019-11-16
EMP2675,Product,Non-binary,29,90000,14,0.8,0.15,Active,2016-07-21
EMP2676,HR,Female,39,110000,44,4.1,0.14,Active,2015-07-16
EMP2677,Engineering,Non-binary,36,80000,47,5.0,0.19,Active,2025-07-15
EMP2678,Product,Male,49,90000,45,5.0,0.2,Active,2025-04-09
EMP2679,Product,Female,59,150000,42,4.4,0.46,Resigned,2021-03-22
EMP2680,Marketing,Female,38,110000,17,0.9,0.43,Resigned,2018-02-22
EMP2681,Sales,Female,48,140000,47,4.7,0.08,Active,2020-12-05
EMP2682,Sales,Male,24,120000,44,4.3,0.32,Active,2021-01-11
EMP2683,Sales,Male,55,130000,43,3.9,0.48,Active,2018-03-15
EMP2684,Engineering,Male,23,70000,24,3.0,0.04,Active,2016-05-13
EMP2685,HR,Female,55,140000,50,5.0,0.15,Active,2023-11-07
EMP2686,Marketing,Non-binary,46,70000,34,3.4,0.47,Resigned,2018-06-03
EMP2687,Marketing,Female,31,70000,47,4.5,0.43,Active,2020-06-10
EMP2688,Marketing,Female,57,70000,31,2.6,0.11,Active,2016-08-25
EMP2689,HR,Female,60,120000,28,2.1,0.08,Active,2015-05-24
EMP2690,HR,Male,36,150000,27,3.2,0.26,Active,2021-12-20
EMP2691,Sales,Non-binary,45,130000,22,3.1,0.28,Resigned,2017-09-18
EMP2692,HR,Male,30,130000,33,3.7,0.05,Active,2019-08-16
EMP2693,Marketing,Non-binary,55,90000,44,4.5,0.11,Resigned,2025-01-07
EMP2694,Sales,Non-binary,54,120000,41,4.1,0.12,Resigned,2017-05-10
EMP2695,HR,Female,55,140000,26,3.4,0.29,Active,2017-01-02
EMP2696,Product,Female,46,130000,36,4.3,0.05,Active,2015-02-27
EMP2697,Engineering,Non-binary,54,140000,38,3.3,0.15,Resigned,2025-10-03
EMP2698,HR,Male,58,110000,46,4.5,0.19,Active,2021-07-19
EMP2699,Product,Male,27,150000,46,3.8,0.27,Resigned,2019-08-12
EMP2700,Sales,Male,45,140000,36,3.2,0.12,Resigned,2019-01-18
EMP2701,Marketing,Non-binary,45,130000,11,0.5,0.45,Active,2023-10-09
EMP2702,Marketing,Male,22,100000,47,3.8,0.18,Active,2020-03-26
EMP2703,Engineering,Non-binary,24,130000,48,4.7,0.09,Active,2016-11-10
EMP2704,Engineering,Female,37,130000,19,2.1,0.37,Active,2017-06-13
EMP2705,Engineering,Male,31,150000,33,3.6,0.28,Active,2018-11-27
EMP2706,HR,Male,53,100000,42,4.3,0.07,Resigned,2025-05-14
EMP2707,HR,Non-binary,52,110000,31,2.3,0.06,Resigned,2017-10-07
EMP2708,HR,Female,33,70000,16,1.4,0.41,Active,2019-06-10
EMP2709,Marketing,Female,60,70000,39,3.2,0.24,Resigned,2021-11-09
EMP2710,Product,Male,45,80000,45,4.1,0.38,Active,2019-11-08
EMP2711,Product,Male,37,70000,37,2.9,0.38,Active,2019-08-22
EMP2712,Sales,Female,40,70000,29,2.7,0.27,Active,2023-11-19
EMP2713,Sales,Non-binary,37,90000,18,2.2,0.23,Active,2019-05-05
EMP2714,HR,Non-binary,28,140000,22,2.2,0.27,Active,2023-04-16
EMP2715,Marketing,Non-binary,58,120000,35,2.9,0.24,Resigned,2015-05-24
EMP2716,Sales,Male,33,80000,24,2.0,0.34,Active,2022-06-11
EMP2717,Sales,Female,27,80000,29,3.3,0.39,Active,2015-08-12
EMP2718,HR,Female,33,130000,12,1.7,0.12,Active,2022-04-13
EMP2719,Marketing,Male,28,100000,10,0.9,0.26,Active,2020-06-17
EMP2720,HR,Non-binary,23,70000,13,1.2,0.46,Active,2018-09-03
EMP2721,HR,Non-binary,55,110000,39,3.1,0.33,Active,2021-09-02
EMP2722,HR,Non-binary,44,150000,14,0.8,0.24,Resigned,2015-09-24
EMP2723,Product,Male,47,80000,41,4.6,0.18,Active,2022-09-17
EMP2724,Product,Non-binary,33,150000,27,3.6,0.06,Resigned,2024-08-15
EMP2725,Sales,Non-binary,45,110000,44,5.0,0.32,Resigned,2021-12-12
EMP2726,Marketing,Male,45,110000,39,4.1,0.49,Active,2016-01-25
EMP2727,Product,Male,49,120000,39,4.5,0.2,Active,2024-11-23
EMP2728,HR,Female,42,70000,32,3.0,0.09,Resigned,2021-03-11
EMP2729,Product,Male,25,110000,31,3.7,0.46,Resigned,2019-11-01
EMP2730,Sales,Non-binary,60,90000,46,5.0,0.39,Active,2020-06-17
EMP2731,Product,Non-binary,50,110000,14,2.0,0.44,Resigned,2017-12-09
EMP2732,Marketing,Non-binary,36,140000,45,4.8,0.47,Resigned,2025-06-16
EMP2733,Product,Female,44,90000,45,5.0,0.26,Resigned,2021-06-24
EMP2734,Engineering,Male,24,150000,50,4.1,0.39,Resigned,2018-02-10
EMP2735,Marketing,Female,41,110000,16,1.3,0.32,Active,2019-07-03
EMP2736,HR,Non-binary,42,80000,34,2.8,0.05,Active,2025-11-18
EMP2737,Engineering,Non-binary,35,70000,36,4.2,0.47,Resigned,2018-01-22
EMP2738,Product,Female,45,150000,34,3.6,0.22,Active,2019-09-19
EMP2739,Product,Non-binary,46,100000,28,2.4,0.04,Resigned,2025-01-04
EMP2740,Engineering,Male,46,130000,34,2.8,0.48,Active,2019-02-05
EMP2741,Marketing,Male,43,100000,17,2.5,0.26,Active,2019-01-18
EMP2742,Engineering,Female,53,120000,25,2.8,0.34,Resigned,2015-05-26
EMP2743,Sales,Non-binary,52,130000,38,3.0,0.3,Active,2021-02-09
EMP2744,Product,Male,32,140000,46,5.0,0.4,Active,2024-08-07
EMP2745,Marketing,Male,52,80000,16,0.7,0.0,Active,2019-08-05
EMP2746,Marketing,Male,28,110000,22,2.6,0.44,Resigned,2025-07-04
EMP2747,Product,Female,29,140000,15,2.4,0.25,Active,2019-03-25
EMP2748,Engineering,Male,51,150000,26,2.6,0.28,Resigned,2025-03-20
EMP2749,Sales,Female,39,70000,21,1.4,0.22,Resigned,2019-12-22
EMP2750,HR,Non-binary,38,150000,27,2.7,0.13,Resigned,2015-05-23
EMP2751,HR,Male,50,110000,33,3.8,0.4,Active,2023-10-08
EMP2752,HR,Male,37,100000,44,3.7,0.18,Resigned,2023-01-22
